2125,3,1,"",Moti Bagh,28.58873,77.16924,2700,900
863,8,1,Bharti World Mark 3,Aerocity,28.550573,77.12174,480000,180000
1933,4,1,"",Kirti Nagar,28.65487,77.13868,8000,7000
1886,4,1,"",Kotla,28.57308,77.22796,10800,5400
3695,3,1,"",Shahdara,28.66368,77.29138,4500,3000
1990,5,1,"",Punjabi Bagh,28.66655,77.12196,10000,6850
1460,9,1,Ambience Tower,Shalimar Bagh,28.703499,77.1633,320000,318658
1856,3,1,"",Sadar Bazaar,28.651344,77.20588,19000,12000
2064,6,1,"",Kirti Nagar,28.651423,77.144684,12500,2500
2100,5,1,"",Kotla,28.573044,77.22793,7500,3000
2173,4,1,"",Janakpuri,28.61706,77.09223,14600,7300
1915,5,1,"",Okhla,28.533655,77.270226,8000,8000
3008,4,1,"",Jasola Vihar,28.549654,77.29825,18000,9000
2057,4,1,"",Dwarka,28.619501,77.02795,4800,600
1961,5,1,"",South Extension 1,28.56859,77.22458,14200,14200
4057,3,1,"",Sultanpur,28.500107,77.168594,6000,2000
2628,5,1,"",Kalkaji,28.525736,77.25924,25000,20000
2067,6,1,"",Janakpuri,28.627804,77.073975,19000,15500
1732,5,1,"",Pitampura,28.687855,77.1351,5500,3300
3368,3,1,"",Greater Kailash,28.533983,77.24293,4000,4000
2006,4,1,Jaswant Plaza,Jasola Vihar,28.543861,77.3041,20000,10000
1970,5,1,"",Defence Colony,28.572935,77.22847,6000,1500
1726,3,1,"",GTB Nagar,28.697577,77.20494,2700,900
1899,5,1,"",Lajpat Nagar,28.569227,77.243004,9000,7200
1998,4,1,"",Greater Kailash,28.541582,77.23946,8800,2200
3894,4,1,Vardhman Trade Centre,Nehru Place,28.546968,77.250854,105000,15000
1989,5,1,"",Paschim vihar,28.66897,77.0949,8500,3400
1980,5,1,Conclave,Kailash Colony,28.555923,77.24106,15000,2550
1881,5,1,"",Tilak Nagar,28.639708,77.10395,7500,4500
2116,3,1,"",Malviya Nagar,28.530535,77.21909,6600,3600
1854,4,1,"",East Of Kailash,28.554647,77.24332,18000,2800
1875,4,1,"",Tagore Garden,28.647541,77.11817,8100,2700
3883,5,1,The Pent House,Shahdara,28.658188,77.3028,9000,9000
1957,4,1,"",Raja Garden,28.650906,77.12515,7500,3600
1952,5,1,Signature Plaza,Malviya Nagar,28.537254,77.21213,13500,2700
2115,2,1,"",Saket,28.529089,77.213646,7000,7000
2127,5,1,"",Lajpat Nagar,28.572943,77.23793,9000,1800
2683,4,1,"",Uttam Nagar,28.620676,77.04679,8000,2000
3404,6,1,Dilli Vaas Tower,Dwarka,28.57447,77.067024,6480,3240
1733,4,1,"",Pitampura,28.684965,77.135864,3200,800
2697,4,1,"",Ashok Nagar,28.640396,77.105804,10000,5000
4200,5,1,"",Mathura Road,28.512617,77.29568,40000,16000
3640,3,1,"",Arjun Nagar,28.57544,77.22652,900,300
