2097,4,1,"",Sector 4,28.585024,77.32332,10000,0
636,15,1,Advant Navis Business Park - Tower A,Sector 142,28.50261,77.40507,490000,0
1937,3,1,"",Sector 65,28.610493,77.38897,8100,0
2092,3,1,TRINITRON,Sector 8,28.592909,77.32921,8900,0
2620,13,1,Brookfield InfoSpace - Tower 9,Sector 135,28.49868,77.40282,383922,0
933,8,1,Logix Technova Tower B,Sector 132,28.507862,77.37967,450000,0
1158,8,1,WTC TEC 1,Tech Zone I,28.386942,77.51664,270000,0
957,9,1,Urbtech Intellect Park,Sector 125,28.544916,77.330414,871877,0
2617,9,1,Brookfield InfoSpace - Tower 4,Sector 135,28.499062,77.40478,290100,0
2459,4,1,"",Sector 65,28.61338,77.38824,8000,0
4076,8,1,Prasandi IT Square Tower A,Knowledge Park III,28.479813,77.48195,220000,0
1006,9,1,Okaya Business Centre Tower 2,Sector 62,28.622984,77.36113,216000,0
1496,11,1,Wave 1st Silver Tower,Sector 18,28.57169,77.32471,220000,0
1503,6,1,Logix Technopark Tower - C,Sector 127,28.535301,77.34565,135625,0
4079,8,1,Prasandi IT Square Tower C,Knowledge Park III,28.480566,77.48144,220000,0
2087,5,1,"",Sector 10,28.588491,77.332115,9750,0
1507,5,1,Logix Infotech Park,Sector 59,28.60825,77.37205,156935,0
2608,7,1,Brookfield InfoSpace - Tower 1,Sector 135,28.499939,77.40375,207826,0
2134,3,1,"",Sector 3,28.58024,77.320145,5400,0
2603,9,1,Ocean Plaza,Sector 18,28.56962,77.32601,54000,0
2619,11,1,Brookfield InfoSpace - Tower 8,Sector 135,28.49891,77.403175,236137,0
2086,5,1,"",Sector 10,28.588757,77.33196,7200,0
4081,8,1,Prasandi IT Square Tower D,Knowledge Park III,28.480492,77.48144,220000,0
1504,7,1,Logix Technopark Tower - D,Sector 127,28.535152,77.34539,160384,0
922,11,1,Logix Cyber Park Tower 1,Sector 62,28.612476,77.36573,247000,0
2605,5,1,"",Sector 18,28.572138,77.32261,11000,0
1495,5,1,Logix Technopark Tower - B,Sector 127,28.53571,77.34599,116250,0
3517,9,1,"",Sector 142,28.499952,77.41425,82000,0
948,17,1,Urbtech NPX,Sector 153,28.44817,77.47263,700000,0
2039,4,1,"",Sector 10,28.589937,77.33521,16800,0
1492,4,1,Logix Infosoft,Sector 16,28.578861,77.31519,48000,0
1007,7,1,Okaya Business Centre Tower 3,Sector 62,28.622984,77.36113,168000,0
927,11,1,Logix Cyber Park Tower 4,Sector 62,28.612476,77.36573,247000,0
1935,4,1,Octagon,Sector 63,28.624355,77.378944,10320,0
2611,7,1,Brookfield InfoSpace - Tower 3,Sector 135,28.499401,77.40494,205045,0
2079,4,1,"",Sector 18,28.57224,77.32331,4200,0
2609,8,1,Brookfield InfoSpace - Tower 2,Sector 135,28.49959,77.40343,260021,0
1002,9,1,Okaya Business Centre Tower 1,Sector 62,28.622984,77.36113,216000,0
1939,3,1,"",Sector 63,28.627892,77.376205,16000,0
1929,3,1,"",Sector 63,28.630985,77.37776,6750,0
2416,4,1,"",Sector 18,28.56857,77.32392,4000,0
1955,4,1,"",Sector 63,28.62779,77.380974,22000,0
2676,1,1,Brookfield InfoSpace - Amenity,Sector 135,28.499231,77.403946,26867,0
2483,3,1,"",Sector 59,28.606962,77.3653,12000,0
2036,4,1,"",Sector 10,28.593124,77.33326,4000,0
1877,5,1,JVS Tower,Sector 63,28.628262,77.37619,20000,0
2907,4,1,"",Sector 63,28.621546,77.38156,22000,0
1493,4,1,Logix Technopark Tower - A,Sector 127,28.536194,77.34627,43056,0
2534,4,1,"",Sector 63,28.621546,77.38155,22000,0
2474,4,1,"",Sector 65,28.613707,77.388466,22000,0
1865,4,1,SPS Plaza,Bishanpura Village,28.60617,77.35604,16000,0
2643,3,1,"",Sector 65,28.612848,77.38575,6000,0
2413,3,1,"",Sector 65,28.613003,77.38454,30000,0
2659,1,1,Brookfield InfoSpace - Amenity 1,Sector 62,28.620972,77.356544,10216,0
