2599,4,1,"",Udyog Vihar Phase 5,28.498596,77.08496,18400,18400
966,14,1,Magnum Tower 1,Golf Course Extension Road,28.414864,77.09382,342373,286532
2582,11,1,Brookfield InfoSpace - Tower 6,Sohna Road,28.425964,77.0325,309674,24418
2206,6,1,Mohan Plaza,Sikanderpur,28.481941,77.09812,8700,4200
2139,8,1,"",Sector 16,28.46889,77.05221,63000,63000
3545,17,1,Urbana Premium Office Tower,Sector 67,28.392199,77.065834,239007,238000
3359,8,1,Splendor Trade Tower,Golf Course Extension Road,28.410765,77.073044,282000,120000
1381,11,1,Suncity Time Tower,MG Road,28.478168,77.076164,360000,24597
2497,4,1,NineX Time Center,Golf Course Road,28.435413,77.10473,180000,2003
2207,7,1,Minarch Overseas,Sector 44,28.45481,77.06973,60000,60000
1417,4,1,Bestech Athena Retail,Sector 16,28.47126,77.05538,900700,900633
3892,13,1,Imperia Mindspace,Sector 62,28.4014,77.08587,299000,190250
2208,7,1,Sidhartha House,Sector 44,28.454464,77.06924,32740,12740
2586,11,1,Brookfield InfoSpace - Tower 9,Sohna Road,28.424915,77.03097,309934,27039
815,16,1,Anant Raj Technology Park - Tower C,IMT Manesar,28.373865,76.90252,292601,141000
2048,4,1,"",Udyog Vihar Phase 5,28.499174,77.08525,5100,5100
814,12,1,Anant Raj Technology Park - Tower B,IMT Manesar,28.373083,76.902466,255181,255181
3784,4,1,"",Sector 14,28.475313,77.044304,10000,6000
1829,5,1,"",DLF Phase I,28.477467,77.09428,22500,7000
890,7,1,Iris Cyber Square,IMT Manesar,28.362013,76.91495,200000,131325
2271,5,1,"",Sector 44,28.451265,77.070755,22500,18000
1397,12,1,Bestech Cyber Park,Sector 36,28.423403,76.998314,550000,550000
2587,11,1,Brookfield InfoSpace - Tower 8,Sohna Road,28.424337,77.031784,463545,39471
1996,4,1,"",IFFCO Chowk,28.47219,77.07263,10000,2500
3962,9,1,Euroson,Sector 35,28.464458,77.06245,250000,240000
1076,11,1,Magnum Tower 2,Golf Course Extension Road,28.414665,77.095116,80000,78976
2996,5,1,"",Udyog Vihar,28.49855,77.0819,33100,33100
2050,5,1,"",Udyog Vihar Phase 5,28.503708,77.08687,35000,14000
1416,18,1,Bestech Athena Commercial,Sector 16,28.471224,77.05535,500000,464760
2270,7,1,"",Sector 44,28.450525,77.070724,35000,5000
1539,9,1,Global Foyer,Golf Course Road,28.460463,77.09496,276000,62800
1696,5,1,K-1 Tower,Sector 28,28.470861,77.04741,20000,4000
1327,7,1,CLC Tower,Sector 44,28.442774,77.057686,77000,55000
3604,13,1,Vatika Town Sqaure - Block D,Sector 82A,28.38577,76.96863,154000,154000
276,6,1,Unitech Business Park Tower - A,Sector 41,28.458199,77.070656,100000,15385
3100,13,1,Spaze Corporate Park - Tower A,Golf Course Extension Road,28.39507,77.03134,286936,286642
1994,5,1,"",Sector 21,28.515806,77.07783,20000,20000
1699,4,1,"",Sector 14,28.465982,77.0403,7200,5400
1435,10,1,Unitech Global Gateway Tower - A,MG Road,28.481438,77.104935,1050000,1050000
3566,4,1,"",Sector 44,28.448479,77.075874,20000,20000
1329,11,1,M3M Cosmopolitan,Golf Course Extension Road,28.402018,77.059616,168901,94500
1536,7,1,MVL India Business Centre,Sector 35,28.418955,77.00326,500000,499996
2154,4,1,"",Sector 18,28.489595,77.06658,4436,3327
2142,5,1,"",Sector 16,28.47128,77.05325,16500,6600
1399,5,1,Orient Bestech Business Tower 2,Sector 34,28.429573,77.006035,105000,105000
2149,3,1,"",Sector 15,28.457792,77.04433,3500,2400
2283,4,1,"",Sector 15,28.457365,77.03641,6600,3300
2111,4,1,"",Sector 31,28.45126,77.04331,5920,2120
2204,5,1,"",Sikanderpur,28.481821,77.09629,7000,2800
